"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"POLR2J /// POLR2J2 /// POLR2J3 /// UPK3BL",-0.0936486486486489,8.12135922330097,-0.996044014191833,0.321536446459865,0.641265064833199,-5.35906457926124
"PHGDH",0.203656838656839,8.97058252427184,0.995999903094524,0.321557776128346,0.641265064833199,-5.35910464463989
"IL9R",0.0609459459459464,6.6168932038835,0.995881773564204,0.321614901601788,0.641281041909959,-5.35921193117536
"SCTR",0.0665683865683863,6.59815533980583,0.995787104420899,0.321660686874407,0.641281041909959,-5.35929790173297
"EXPH5",0.0560647010647014,7.62029126213592,0.995586508812754,0.321757716113799,0.641379872164896,-5.35948003934948
"CRELD2",-0.116355446355447,10.3069902912621,-0.995172301730069,0.321958131770038,0.64160888725429,-5.35985601905
"LOC157562",-0.111294021294022,7.13699029126214,-0.995152835529079,0.32196755259775,0.64160888725429,-5.35987368493509
"KATNBL1",-0.0616502866502868,8.15436893203884,-0.994620956624734,0.322225030381618,0.641962895355557,-5.36035624247556
"LAS1L",-0.205429975429975,7.19893203883495,-0.994589632301351,0.322240198452985,0.641962895355557,-5.36038465420127
"ACACB",-0.212651515151515,7.56876213592233,-0.99411133679778,0.322471860572626,0.642329726696985,-5.36081836797294
"NCLN",-0.0999904449904455,5.91857605177994,-0.993902029611278,0.322573273034505,0.642391922884135,-5.36100810143912
"ZSWIM1",0.0659254709254704,6.6326213592233,0.993355887420113,0.322837986456894,0.642391922884135,-5.36150298592366
"PAPOLG",-0.0644963144963146,6.57592233009709,-0.993300216243774,0.322864978171822,0.642391922884135,-5.36155341716458
"SLC26A3",-0.127010647010648,6.36422330097087,-0.993181644502348,0.322922471687436,0.642391922884135,-5.36166081935539
"TSHB",-0.045307125307125,6.49281553398058,-0.993174550911324,0.322925911469435,0.642391922884135,-5.36166724432645
"SLC25A40",-0.0554873054873056,7.94582524271845,-0.993130893029148,0.322947082323799,0.642391922884135,-5.36170678616175
"ADAM17",-0.0427354627354634,9.39161812297735,-0.993124696685047,0.322950087168286,0.642391922884135,-5.36171239817914
"IL4",0.0767710892710888,7.49432038834951,0.99305515739705,0.322983810699784,0.642391922884135,-5.36177537743114
"ACSL4",-0.164586404586405,7.76330097087379,-0.993051861305487,0.322985409218715,0.642391922884135,-5.36177836247643
"GTPBP3",-0.0687837837837843,8.36029126213592,-0.992924812502944,0.323047028581428,0.642391922884135,-5.36189341451336
"TBX19",0.0678050778050779,8.51466019417476,0.992891305137333,0.323063281132289,0.642391922884135,-5.36192375549479
"MZT2A /// MZT2B /// PHGDH",0.0941318591318592,10.5318446601942,0.992870306843304,0.323073466507101,0.642391922884135,-5.36194276897756
"ARHGAP15 /// LOC101928361",-0.19390253890254,7.62019417475728,-0.992426656169348,0.323288712130251,0.642725352227176,-5.36234439259959
"USP49",0.0714496314496315,6.5147572815534,0.991624937959996,0.323677921535556,0.643404487358882,-5.36306971800013
"NOTCH1",0.104504504504505,8.06087378640777,0.991491605049794,0.32374268056713,0.643438577627171,-5.36319029040985
"TDGF1 /// TDGF1P3",0.0866380016380014,6.57097087378641,0.991118315975531,0.323924030480577,0.643632964578789,-5.36352776972229
"FUT8",-0.15961506961507,9.39660194174757,-0.991024534194751,0.323969601746722,0.643632964578789,-5.36361253541344
"MMP11",0.219062244062244,7.62111650485437,0.990953388964606,0.324004176087388,0.643632964578789,-5.36367683556815
"CHORDC1",-0.116134316134316,9.41252427184466,-0.990898237322158,0.324030979725792,0.643632964578789,-5.36372667780985
"SEC31A",-0.0680548730548725,10.1613106796117,-0.990699961883322,0.324127353475596,0.64372819675974,-5.36390584299635
"DAK",0.064291564291564,5.82339805825243,0.990603627145652,0.324174184768538,0.64372819675974,-5.3639928800867
"RRP9",0.0862285012285012,7.35961165048544,0.99038314296225,0.32428138576679,0.643846471079502,-5.36419205326086
"ZNF79",-0.0332473382473383,6.57851132686084,-0.990157040669123,0.324391342648673,0.643878575565326,-5.36439625641302
"HMHB1",0.0913063063063071,7.01446601941748,0.990027122280504,0.324454535017877,0.643878575565326,-5.36451357089001
"RNF19B",0.0913963963963967,6.55616504854369,0.989925022682967,0.32450420201833,0.643878575565326,-5.36460575480672
"PLA2G7",0.175135135135136,7.55291262135922,0.989907964114892,0.324512500757115,0.643878575565326,-5.36462115577731
"C14orf2",-0.0948239148239144,10.5680582524272,-0.98970634864356,0.324610594292978,0.643878575565326,-5.36480316038212
"NCOA1",-0.0741308353808354,8.7968932038835,-0.989649022817356,0.324638489045901,0.643878575565326,-5.36485490357023
"PEX6",-0.218966011466012,5.93490291262136,-0.989628961223347,0.324648251393508,0.643878575565326,-5.3648730107854
"SLC38A3",0.141543816543817,6.25281553398058,0.989422769377336,0.324748599445267,0.643878575565326,-5.36505909480153
"EPPK1",0.133779688779688,7.41184466019418,0.989387659927549,0.324765688314957,0.643878575565326,-5.36509077659251
"GMPS",0.164250614250615,9.58718446601942,0.989370638614033,0.324773973335467,0.643878575565326,-5.36510613575595
"TOM1L2",0.0939066339066338,6.91009708737864,0.989124590261384,0.324893751458782,0.643992519986002,-5.36532812829598
"KCNQ4",0.08457411957412,7.49932038834951,0.9889952757523,0.324956714390184,0.643992519986002,-5.36544477821453
"ZNF639",-0.130843570843571,6.51330097087379,-0.988795266387642,0.325054114344381,0.643992519986002,-5.36562516996359
"SLC48A1",-0.124954954954956,7.12511326860841,-0.988745011250026,0.325078590467982,0.643992519986002,-5.36567049028277
"S100A11P1 /// S100A11P1",0.123402948402949,9.26660194174757,0.9885339365721,0.325181404981377,0.643992519986002,-5.36586081377338
"EIF3D",-0.058566748566749,11.3832038834951,-0.988436782985275,0.325228735722824,0.643992519986002,-5.36594840261079
"NDUFB3",-0.100147420147421,10.9003883495146,-0.988373017387379,0.325259803161658,0.643992519986002,-5.36600588591476
"TRIP11",-0.0688431613431612,8.56019417475728,-0.988335414091432,0.325278124900545,0.643992519986002,-5.36603978276762
"LINC00328",0.102215397215397,6.21747572815534,0.988327163720344,0.325282144882491,0.643992519986002,-5.36604721975557
"RC3H2",-0.112227682227682,7.57029126213592,-0.988261975025027,0.325313909137447,0.643992519986002,-5.36610597952382
"BST1",-0.113517608517609,6.12300970873786,-0.988160683854,0.325363268973666,0.643992519986002,-5.36619727379717
"RYR3",-0.11469696969697,6.43349514563107,-0.988078647066876,0.325403249647385,0.643992519986002,-5.36627120727156
"TRMU",-0.144205569205569,6.76834951456311,-0.987860287368122,0.325509683165121,0.644041240762547,-5.36646796883869
"MBD4",-0.0851709664209664,9.03254854368932,-0.987832609957828,0.325523175408728,0.644041240762547,-5.36649290561159
"CD72",-0.132411957411958,5.46349514563107,-0.987543931992566,0.325663922759371,0.644053247218871,-5.3667529576676
"ISYNA1",-0.153337428337429,7.39203883495146,-0.987507754345658,0.325681564303383,0.644053247218871,-5.36678554261221
"LRRC8E",-0.0676412776412782,6.75388349514563,-0.987377367255748,0.325745151048384,0.644053247218871,-5.36690297161568
"TSC2",-0.0567915642915648,6.38679611650485,-0.987307961661792,0.32577900187859,0.644053247218871,-5.36696547336982
"MLST8",-0.0710278460278461,8.4152427184466,-0.98724162656613,0.325811357319148,0.644053247218871,-5.36702520602753
"PPM1D",-0.166928746928746,8.20912621359223,-0.987229995878493,0.325817030492683,0.644053247218871,-5.36703567868907
"APOBEC3C",-0.104954954954955,11.1356310679612,-0.987136112792354,0.325862826820765,0.644053247218871,-5.36712020974471
"SHC1",-0.0918181818181821,8.28883495145631,-0.987033918916129,0.325912681992076,0.644057595719097,-5.3672122147691
"GRAMD3",-0.194844389844389,7.21106796116505,-0.986722640754691,0.326064569700736,0.644235458325454,-5.36749240061367
"SEC23B",-0.106011466011466,9.32919093851133,-0.986654096108189,0.326098022227483,0.644235458325454,-5.3675540869789
"ZNF556",0.278431613431613,3.53077669902913,0.986401476054579,0.326221330448456,0.644384870068823,-5.36778139470633
"SAT1 /// ZSWIM8",0.136699426699427,4.8621359223301,0.98615957015328,0.326339437716618,0.644523966204893,-5.36799900837327
"HOXC13",0.0789762489762495,6.91533980582524,0.985903424431952,0.326464528107095,0.644676811421301,-5.36822937488612
"TUBGCP5",-0.137588042588043,5.4995145631068,-0.98570377730819,0.326562048963519,0.644696500634891,-5.36840888831064
"ADAMTS6",0.0494717444717446,6.97640776699029,0.985687699387749,0.326569903318274,0.644696500634891,-5.36842334328028
"FBN2",-0.104389844389845,5.9631067961165,-0.985477374447037,0.32667266232146,0.644800242800951,-5.36861241614624
"TNFAIP8",-0.1747542997543,10.0249514563107,-0.985384850625488,0.326717873673763,0.644800242800951,-5.36869557846804
"CHRNA2",0.0700900900900903,6.49184466019417,0.98516637937673,0.326824645036828,0.644838381782132,-5.36889191457533
"PQLC1",0.137768222768223,8.28388349514563,0.985150054753751,0.326832624136708,0.644838381782132,-5.36890658350189
"LINC01314",0.0916011466011472,7.32184466019417,0.985042274649741,0.326885307791521,0.644848187826946,-5.36900342621906
"FNDC8",-0.0832391482391484,6.94631067961165,-0.984849670800078,0.326979467808728,0.644939799684028,-5.36917645902139
"ITGB8",0.102960687960688,5.98834951456311,0.984655607867529,0.327074359212391,0.644993490704205,-5.36935076911013
"ZNF35",0.0511588861588861,7.57640776699029,0.984598805814545,0.327102137276109,0.644993490704205,-5.36940178315446
"PRG3",-0.0412530712530717,7.27427184466019,-0.98448730822104,0.327156667769104,0.6450069095404,-5.36950191099348
"KLK6",0.142137592137592,8.38378640776699,0.984297020410067,0.327249746281383,0.645012762053266,-5.36967276890316
"ACOXL",0.13921375921376,7.74728155339806,0.984286101735518,0.327255087635904,0.645012762053266,-5.36968257171222
"HHLA3",0.122199017199017,6.50980582524272,0.984117696487945,0.327337477813849,0.645062693343068,-5.36983375280238
"PTK2B",-0.12729524979525,6.6273786407767,-0.983951893382497,0.327418608270871,0.645062693343068,-5.36998257312698
"UPP1",0.166875511875512,6.89009708737864,0.983941674369885,0.32742360905168,0.645062693343068,-5.3699917446288
"SH3GLB2",-0.149021294021294,5.74116504854369,-0.983756422803049,0.327514272565961,0.645147266248209,-5.37015799060192
"GFRA1",-0.271478296478296,7.24990291262136,-0.983158923932369,0.327806805652244,0.645484557757758,-5.37069398098362
"PRO1483",-0.098779688779689,5.55572815533981,-0.983005613566155,0.327881893522175,0.645484557757758,-5.37083145763229
"C10orf76",-0.0794144144144147,7.24480582524272,-0.982868930022573,0.327948847504666,0.645484557757758,-5.37095400694118
"SERPIND1",-0.0690540540540538,5.61019417475728,-0.982733484495932,0.328015203925005,0.645484557757758,-5.37107542978022
"SCD5",0.107391482391482,8.22145631067961,0.982673864800345,0.328044415143856,0.645484557757758,-5.37112887184529
"AFF3",-0.20195945945946,4.11995145631068,-0.982476998980675,0.328140883524816,0.645484557757758,-5.37130531639595
"ELL3",-0.119688779688781,8.19912621359223,-0.982438573387144,0.328159715048941,0.645484557757758,-5.37133975198783
"DDX60",-0.131871416871417,8.60368932038835,-0.982406566576814,0.32817540141384,0.645484557757758,-5.37136843429664
"TNFRSF10D",0.0784234234234234,5.49650485436893,0.982378235334661,0.328189286814293,0.645484557757758,-5.37139382204919
"MON1B",-0.147043407043407,6.06233009708738,-0.982348405714098,0.328203907001487,0.645484557757758,-5.37142055172987
"NPM1P22 /// NPM1P22",-0.125798525798526,10.6484466019417,-0.982325718658498,0.328215026739263,0.645484557757758,-5.37144088057932
"C15orf39",0.0416461916461913,7.50223300970874,0.98223676480896,0.328258628595566,0.645484557757758,-5.37152058368153
"NRXN1",0.0622863772863775,6.16080906148867,0.982135171122505,0.328308430689944,0.645488571541255,-5.37161160348922
"ZNF574",0.0618509418509421,7.48009708737864,0.981990690948067,0.328379264669459,0.645511232252598,-5.37174103026448
"PPIP5K1",-0.127833742833743,5.99029126213592,-0.981899670214197,0.328423894367873,0.645511232252598,-5.37182255796061
"NDN",-0.17481981981982,8.24553398058252,-0.981735445045789,0.328504428090673,0.645511232252598,-5.37196963647369
"SORT1",0.0903173628173622,7.98388349514563,0.981516009301272,0.328612056580946,0.645511232252598,-5.37216612342665
"CWH43",0.111214168714169,5.51684466019417,0.981447866053033,0.328645484090677,0.645511232252598,-5.37222713143186
"NMUR1",0.103509418509419,5.08097087378641,0.981443073905636,0.328647834951451,0.645511232252598,-5.37223142163984
"TFF1",-0.446592956592958,9.53805825242718,-0.981353170031438,0.328691940714194,0.645511232252598,-5.37231190499093
"ITPKA",0.116326781326782,4.4895145631068,0.981332550413068,0.328702057000546,0.645511232252598,-5.37233036297636
"GJA5",-0.297919737919739,4.61873786407767,-0.98110155170874,0.328815402340445,0.645640006193683,-5.37253711922737
"SCCPDH",-0.151472153972155,9.30233009708738,-0.980381040109001,0.329169104623058,0.646149683637735,-5.37318170935877
"IDH3A",-0.100954135954136,8.07631067961165,-0.980378008153911,0.329170593551299,0.646149683637735,-5.37318442085122
"SARS",-0.0969123669123673,10.2091262135922,-0.980040553784725,0.329336337837031,0.646319979535017,-5.37348615660031
"CETP",0.0804750204750207,6.7095145631068,0.97985180774363,0.329429066369935,0.646319979535017,-5.37365487999142
"SLCO1B3",-0.395544635544636,2.10669902912621,-0.979704221461808,0.329501585589077,0.646319979535017,-5.3737867877627
"C6orf106",0.0524064974064969,7.11614886731392,0.979691456783226,0.329507858240275,0.646319979535017,-5.37379819549813
"LHX2",0.0713431613431614,5.35820388349515,0.979661992983015,0.329522337254765,0.646319979535017,-5.37382452660672
"UTF1",-0.0758394758394758,5.85427184466019,-0.979617337389052,0.329544282573126,0.646319979535017,-5.37386443278613
"MICA /// MICB",-0.0698689598689596,7.67368932038835,-0.979430420319673,0.329636150571919,0.646406351564058,-5.37403145065185
"CUBN",0.120884520884521,8.2252427184466,0.979015040679893,0.329840366041435,0.646712976505149,-5.37440249710215
"KIAA0355",-0.074643734643735,9.15864077669903,-0.978494803475668,0.33009625044466,0.6469505949545,-5.37486699213316
"ENDOD1",-0.0831367731367739,8.09165048543689,-0.978363922512493,0.330160646209864,0.6469505949545,-5.3749838114145
"LAD1",0.130204750204751,8.2523786407767,0.978363702071449,0.330160754677744,0.6469505949545,-5.37498400815872
"NDUFA6",-0.116777231777232,9.72199029126214,-0.978337908953379,0.330173446327113,0.6469505949545,-5.37500702828566
"F9",0.0938165438165436,6.61339805825243,0.978282111253978,0.330200902996385,0.6469505949545,-5.37505682519743
"RAB29",-0.121537674037674,7.88368932038835,-0.978138580096748,0.330271538021843,0.646995192979448,-5.37518490744335
"PDIA2",0.0671880971880977,5.62181229773463,0.977845322533691,0.330415887743087,0.647184162731567,-5.37544654309241
"C7orf49",-0.0566502866502872,8.77116504854369,-0.977633001476312,0.330520424060379,0.647288070666456,-5.37563592161207
"PRORY",0.0591318591318588,6.59427184466019,0.977369871960317,0.33065000605765,0.647288070666456,-5.37587056250286
"GPR32",0.121535626535627,5.84320388349515,0.977212803018261,0.330727372858965,0.647288070666456,-5.37601059632452
"SEMA4G",0.0743447993447991,6.74276699029126,0.977180375126507,0.330743347211599,0.647288070666456,-5.37603950445875
"MACROD1",0.070700245700246,7.89766990291262,0.977126329561407,0.330769971804226,0.647288070666456,-5.37608768177171
"STAG3L4",-0.106420966420966,6.16116504854369,-0.977065950918765,0.330799717939173,0.647288070666456,-5.37614150142943
"RRN3 /// RRN3P1 /// RRN3P2",0.102678132678133,7.72961165048544,0.977046016175478,0.330809539372958,0.647288070666456,-5.3761592699282
"RNF186",0.0585749385749386,7.91922330097087,0.976913843333807,0.330874663026557,0.647288070666456,-5.37627707098268
"MRPL42",-0.202600327600328,8.39252427184466,-0.976862457851562,0.330899983739145,0.647288070666456,-5.37632286485755
"AP3B1",-0.0698157248157244,7.65446601941748,-0.976431260085389,0.331112510875741,0.647610070113695,-5.37670704798983
"MAPK8IP3",0.0569400081900074,6.85094660194175,0.975858228094979,0.331395083294634,0.648068955393861,-5.37721734347746
"RC3H1",-0.0505364455364457,7.69805825242718,-0.975406633720848,0.331617884046971,0.64833388815547,-5.37761928963892
"LOC101060747 /// PDPK1",0.0795106470106472,9.04621359223301,0.975383857312806,0.331629123725684,0.64833388815547,-5.37763955718101
"NFU1",-0.112506142506142,9.01776699029126,-0.97529196536422,0.331674473008281,0.64833388815547,-5.37772132233966
"RALBP1",-0.0908292383292385,8.59441747572816,-0.975037997165779,0.331799829138361,0.648485132437447,-5.377947263143
"MIPEP",-0.175988943488943,7.51655339805825,-0.974896739514942,0.33186956592617,0.648527643651271,-5.37807290693214
"STAB1",0.0853931203931203,7.98203883495146,0.9747750776362,0.331929636276388,0.648551255497381,-5.37818110665651
"SLC8A2",-0.0738697788697788,6.33300970873786,-0.974384319988245,0.332122620425657,0.64883452082289,-5.37852853657112
"PTPN12",-0.0477818727818737,7.45773462783171,-0.974178223576234,0.332224435231162,0.648939621643179,-5.3787117257272
"SPINK1",0.109111384111384,6.86116504854369,0.973915246715835,0.33235437955557,0.649008566615949,-5.37894541800492
"C1QTNF9B-AS1",0.0772072072072076,7.18106796116505,0.973912424462781,0.332355774291453,0.649008566615949,-5.378947925642
"ERV3-2",0.069025389025389,7.76631067961165,0.973219789751653,0.332698185046999,0.649583353208637,-5.37956313217117
"LOC101928198 /// MFAP3L",-0.0949006961506963,5.38155339805825,-0.972937866657022,0.332837622640864,0.649761731906873,-5.37981341680031
"RECQL4",0.135761670761671,6.95922330097087,0.972798259329893,0.332906685816477,0.649802694802092,-5.3799373305514
"FBXL14",-0.126592956592956,8.46300970873786,-0.97228132617639,0.333162492250381,0.650166599587688,-5.38039600229031
"NEDD8",-0.0764905814905813,11.4363106796117,-0.972227096538654,0.333189335460179,0.650166599587688,-5.38044410607514
"ABCA11P",0.103165438165438,7.29902912621359,0.972008785003721,0.33329741213916,0.650283604022051,-5.38063773023409
"PDCD10",-0.103026208026208,10.0722330097087,-0.971693336324838,0.333453617788814,0.650417855640872,-5.38091743164734
"MIR3658 /// UCK2",0.108804258804259,8.55514563106796,0.971642519336102,0.33347878611185,0.650417855640872,-5.38096248163012
"OLFML2B",-0.18423832923833,8.22427184466019,-0.971578290876563,0.33351059856391,0.650417855640872,-5.38101941776744
"ORM1 /// ORM2",0.204457411957412,5.31033980582524,0.971432714470206,0.333582710128747,0.650464626661378,-5.38114845216921
"PSIP1",-0.111616161616162,7.80485436893204,-0.971223843934167,0.333686192390951,0.650567761009832,-5.38133355540699
"POGLUT1",-0.0774610974610976,9.21368932038835,-0.971131651316993,0.333731874737785,0.650567761009832,-5.38141524504705
"SLC18A3",-0.0840990990990994,6.01145631067961,-0.97072000390709,0.333935900001486,0.650871602036354,-5.38177990305541
"C14orf105",0.128390663390663,7.1447572815534,0.970586492120575,0.334002090119105,0.650906740873785,-5.38189814196418
"SLC28A1",0.0573587223587226,6.56378640776699,0.97047455307782,0.334057591896904,0.650921043034408,-5.38199726362073
"SRPRB",-0.125466830466831,10.0317475728155,-0.970215467777504,0.334186075085874,0.651047383752662,-5.38222663980992
"ATP5O",-0.0765970515970518,11.1397572815534,-0.970149538420811,0.334218775321936,0.651047383752662,-5.38228499951341
"FTCD",0.10033579033579,5.86543689320388,0.969338311511432,0.334621306247992,0.651667598755507,-5.38300276742704
"SYT1",-0.22190212940213,6.6747572815534,-0.969313541089135,0.334633602320623,0.651667598755507,-5.38302467486084
"PYHIN1",0.0609868959868957,7.85902912621359,0.969176825887316,0.334701473254611,0.651705865298382,-5.38314557851622
"CACNB2",-0.121489216489217,3.9105501618123,-0.968894436520388,0.334841691202687,0.651838129923106,-5.38339525571533
"TRIL",-0.155669533169533,8.19839805825243,-0.96884576433991,0.334865862823243,0.651838129923106,-5.38343828247059
"FLJ20712",-0.057633087633088,7.20990291262136,-0.968687083536398,0.334944674942148,0.651897650035013,-5.38357854336761
"LSAMP",-0.224029484029484,2.68679611650485,-0.968347795020634,0.335113230305497,0.652131793747847,-5.38387837117993
"HSPA4",-0.132733415233416,9.02322815533981,-0.968075047265968,0.335248769023672,0.652257220956167,-5.38411932252807
"DPAGT1",-0.098120393120393,8.76611650485437,-0.967944542764272,0.335313634334892,0.652257220956167,-5.38423458952397
"WNT5B",-0.0726044226044226,7.09300970873786,-0.967926768910689,0.335322469197443,0.652257220956167,-5.3842502869506
"DPEP1",0.0736691236691239,6.54252427184466,0.967809482470882,0.335380772667887,0.652276750986687,-5.38435386433848
"EIF3C /// EIF3CL",-0.123090363090364,10.3743689320388,-0.967494939028267,0.335537165930827,0.652370943489116,-5.38463158153365
"NDUFV1",-0.110933660933661,10.183786407767,-0.967461767760078,0.335553661700397,0.652370943489116,-5.38466086400225
"ZNF253",-0.0473546273546278,7.29601941747573,-0.967420842891871,0.335574013994549,0.652370943489116,-5.38469698972891
"TSKS",0.049701064701065,6.38936893203883,0.967169076071767,0.335699237569111,0.652386070070421,-5.38491919961068
"ARHGEF5",-0.0964946764946762,8.39291262135922,-0.967016580415205,0.335775100572626,0.652386070070421,-5.38505376499109
"CCL1",-0.0763963963963961,5.48922330097087,-0.966982011290952,0.33579229945565,0.652386070070421,-5.38508426662157
"GNS",-0.0870611520611522,8.73029126213592,-0.966944437028997,0.335810994111805,0.652386070070421,-5.3851174185846
"ACAP2",-0.0671273546273546,7.03368932038835,-0.966909546049024,0.335828354339433,0.652386070070421,-5.38514820194305
"GYPA",0.0772686322686319,6.03927184466019,0.966822991697598,0.33587142253422,0.652386070070421,-5.38522456177994
"ZSCAN31",0.0529606879606874,9.98038834951456,0.966710465185125,0.335927419493198,0.652401074069633,-5.38532382471127
"MSH2",-0.174033579033579,7.09854368932039,-0.966242967294471,0.336160127358166,0.652686779708842,-5.38573609697042
"F11",0.0701023751023751,5.9104854368932,0.966220890849001,0.336171119019849,0.652686779708842,-5.38575556068477
"CRMP1",0.0700204750204753,7.58621359223301,0.966027880966283,0.336267226879334,0.652779599436109,-5.38592570941559
"ATP5G3",-0.0519369369369367,11.6430097087379,-0.965561254288601,0.336499654305277,0.653068370049961,-5.38633692854535
"LTBP1",-0.154805487305488,9.00946601941748,-0.965535219899614,0.336512625159299,0.653068370049961,-5.38635986585571
"C4A /// C4B /// C4B_2",-0.254076576576578,9.29456310679612,-0.965394458376435,0.336582761020227,0.653110698519507,-5.38648387173312
"UPB1",0.0525634725634727,6.35766990291262,0.964991380440291,0.336783651461848,0.653392598952536,-5.38683887092404
"OSGEP",-0.071601146601146,7.93533980582524,-0.964908975832859,0.336824730810382,0.653392598952536,-5.38691142848938
"PRRC2C",-0.113576303576304,9.06894822006472,-0.964795392934335,0.336881358141228,0.653393987621075,-5.38701142869614
"GPER1",0.0745065520065517,5.89820388349515,0.964713603860934,0.336922138344896,0.653393987621075,-5.38708342995904
"HEPH",0.0797358722358727,6.86796116504854,0.964396797373206,0.337080129116037,0.65360659182256,-5.3873622672764
"PTGER1",0.0527825552825543,6.56009708737864,0.964297521341845,0.337129647818571,0.653608835212736,-5.38744962661942
"LOC100996843",-0.0650040950040952,6.04543689320388,-0.964198990197845,0.337178799663291,0.65361036681718,-5.38753632176714
"MMP13",0.286785421785422,6.92650485436893,0.963650599207699,0.337452447570178,0.653884548837226,-5.38801867886077
"EIF4B",-0.0984589134589145,10.7391262135922,-0.963526035454121,0.337514625239099,0.653884548837226,-5.38812820589697
"CYCSP19 /// RP11-3L10.1",-0.0642506142506144,5.90873786407767,-0.96344130980055,0.33755692145325,0.653884548837226,-5.38820269595573
"MSMB",-0.333433660933661,4.98135922330097,-0.96338725124181,0.33758391003645,0.653884548837226,-5.38825022041377
"GOT2P1 /// GOT2P1",0.0786609336609337,7.41689320388349,0.963231483937547,0.337661684289949,0.653884548837226,-5.38838714537517
"TMCO1",-0.0928644553644557,9.83876213592233,-0.963217486442185,0.337668673778757,0.653884548837226,-5.38839944860455
"MATK",0.0664782964782964,6.27145631067961,0.963144852355165,0.337704944291541,0.653884548837226,-5.38846328819838
"EXOC3",-0.111334971334971,7.96485436893204,-0.963140136346548,0.337707299362474,0.653884548837226,-5.38846743303217
"MYOM2",-0.216048321048322,6.37708737864078,-0.962701850068282,0.337926216610822,0.654214699540933,-5.38885254980331
"ISL1",-0.14478705978706,5.48601941747573,-0.962326252103535,0.338113895575518,0.654414034846549,-5.38918244632281
"DGKQ",-0.111277641277641,5.44184466019417,-0.962301985752348,0.338126023332109,0.654414034846549,-5.38920375568698
"TFIP11",-0.0513923013923009,7.58941747572816,-0.961643218717118,0.338455368015241,0.654957660184133,-5.38978204700391
"DESI2",-0.0968591318591319,8.98323624595469,-0.961507933444665,0.338523028526056,0.65499480752035,-5.3899007576005
"SIAH2",-0.21927108927109,7.73699029126214,-0.961194778358288,0.338679681236635,0.655129805877321,-5.39017548317782
"TATDN2",-0.081527436527436,9.00359223300971,-0.961089199958144,0.33873250641681,0.655129805877321,-5.39026808550872
"UBN1",-0.0765151515151522,9.51902912621359,-0.961077775277285,0.338738222972306,0.655129805877321,-5.39027810544568
"TUFM",-0.171633906633907,9.62970873786408,-0.960845363510118,0.338854528238962,0.655260974266644,-5.39048191520815
"NOL9",-0.0823341523341528,8.7795145631068,-0.96074838319881,0.338903067551478,0.655261081252964,-5.39056694623585
"INO80D",-0.0507371007371008,7.87359223300971,-0.960454361390907,0.339050255149704,0.655451895057681,-5.3908246891344
"SLC35F2",0.129799344799345,8.01223300970874,0.960346982684506,0.339104019403752,0.655452288976375,-5.39091879925246
"HDC",-0.153943488943489,7.31242718446602,-0.960245006301574,0.339155083864624,0.655452288976375,-5.39100816504683
"NR1H3",-0.0648566748566743,8.46912621359223,-0.960042495529339,0.339256505547537,0.655452288976375,-5.39118560536313
"TLE1",0.0545386295386297,8.0746925566343,0.960024980086079,0.339265278579682,0.655452288976375,-5.39120095070229
"DIRAS3",-0.100102375102375,6.16873786407767,-0.959969736582492,0.339292949587771,0.655452288976375,-5.39124934792379
"BHLHE40",-0.0994451269451273,8.48101941747573,-0.959645021102802,0.339455626536401,0.655581160544805,-5.39153376645808
"ANKS1B",-0.106580671580672,4.32883495145631,-0.959642928785898,0.339456674916208,0.655581160544805,-5.39153559881399
"EPHX2",-0.16509828009828,5.70660194174757,-0.959478570410154,0.339539035181074,0.655586612121218,-5.391679524153
"SERHL /// SERHL2",-0.395454545454545,6.60339805825243,-0.95938598741194,0.339585434404237,0.655586612121218,-5.39176058658334
"DDX19A /// DDX19B",-0.105933660933661,7.25058252427184,-0.959346905771271,0.339605021935675,0.655586612121218,-5.39179480279582
"DBI",-0.0905241605241612,11.8856634304207,-0.959157908152367,0.339699757009828,0.655647211017469,-5.39196025205834
"SYNCRIP",-0.0865454545454547,9.76745631067961,-0.95909072181333,0.339733438309681,0.655647211017469,-5.39201905954087
"C16orf71",0.0613390663390667,8.26339805825243,0.958744742141861,0.339906916369138,0.655888345906468,-5.39232182785519
"NELL1",0.166584766584766,6.29893203883495,0.958469669423609,0.340044881993468,0.65606089652273,-5.39256246871847
"UBE2J1",-0.0998433660933654,8.27674757281553,-0.957917235216103,0.340322071179581,0.656404587976178,-5.39304554809338
"CLTCL1",0.0753316953316948,6.7352427184466,0.957900015593388,0.340330713651057,0.656404587976178,-5.39306060150384
"ABR",-0.039203521703522,7.84917475728155,-0.957824278525484,0.340368727527714,0.656404587976178,-5.39312680776871
"THEG",-0.165831285831286,6.61436893203884,-0.95767886127597,0.340441722951177,0.65642971464478,-5.3932539112188
"GP2",-0.0842762080262081,6.88021844660194,-0.95760481209182,0.340478897496108,0.65642971464478,-5.39331862739884
"DYSF",-0.053394758394759,9.02097087378641,-0.957056479037355,0.340754256520714,0.656859295824859,-5.39379769693253
"MT3",0.0473218673218671,7.04427184466019,0.956960959935115,0.340802238598399,0.656859295824859,-5.39388112286364
"CYP2C9",0.0447835497835502,7.5755894590846,0.956824400593579,0.340870844029225,0.656859295824859,-5.39400037895763
"STAB2",0.0514660114660111,8.11242718446602,0.95677408742951,0.340896122894233,0.656859295824859,-5.39404431280042
